Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Формовой_batch_11,Остывание,377,467,90
Мини формовой_batch_4,Комбинирование,378,395,17
Формовой_batch_5,Смешивание,378,390,12
Формовой_batch_14,Формовка,380,391,11
Формовой_batch_3,Расстойка,380,405,25
Мини формовой_batch_1,Выпекание,384,429,45
Диета_batch_4,Комбинирование,386,395,9
Формовой_batch_22,Смешивание,386,398,12
Формовой_batch_12,Остывание,387,477,90
Формовой_batch_5,Формовка,390,401,11
Формовой_batch_14,Расстойка,391,416,25
Багет новый_batch_2,Комбинирование,395,416,21
Диета_batch_4,Смешивание,395,405,10
Мини формовой_batch_4,Смешивание,395,407,12
Формовой_batch_9,Выпекание,395,440,45
Хлеб «Зерновой»_batch_1,Комбинирование,395,416,21
Мини формовой_batch_2,Остывание,398,488,90
Формовой_batch_22,Формовка,398,408,10
Формовой_batch_5,Расстойка,401,426,25
Диета_batch_4,Формовка,405,410,5
Формовой_batch_3,Выпекание,405,450,45
Мини формовой_batch_3,Остывание,408,498,90
Мини формовой_batch_4,Формовка,408,417,9
Формовой_batch_22,Расстойка,408,433,25
Диета_batch_4,Расстойка,410,448,38
Багет новый_batch_1,Комбинирование,416,437,21
Багет новый_batch_2,Смешивание,416,426,10
Багет новый_batch_3,Комбинирование,416,437,21
Формовой_batch_14,Выпекание,416,461,45
Хлеб «Зерновой»_batch_1,Смешивание,416,426,10
Мини формовой_batch_4,Расстойка,417,442,25
Формовой_batch_17,Остывание,419,509,90
Багет новый_batch_2,Формовка,426,437,11
Формовой_batch_5,Выпекание,426,471,45
Хлеб «Зерновой»_batch_1,Формовка,426,437,11
Мини формовой_batch_1,Остывание,429,519,90
Формовой_batch_22,Выпекание,433,478,45
Багет новый_batch_1,Смешивание,437,447,10
Багет новый_batch_2,Расстойка,437,462,25
Багет новый_batch_3,Смешивание,437,447,10
Плетенка_batch_1,Комбинирование,437,458,21
Хлеб «Зерновой»_batch_1,Расстойка,437,462,25
Хлеб «Зерновой»_batch_2,Комбинирование,437,450,13
Формовой_batch_9,Остывание,440,530,90
Мини формовой_batch_4,Выпекание,442,487,45
Багет новый_batch_1,Формовка,447,458,11
Багет новый_batch_3,Формовка,447,458,11
Диета_batch_4,Выпекание,448,483,35
Баварский Деревенский Ржаной_batch_1,Комбинирование,450,453,3
