Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Булочка для гамбургера большой с кунжутом_batch_11,Остывание,383,428,45
Булочка для гамбургера большой с кунжутом_batch_4,Смешивание,386,396,10
Любимый_batch_6,Остывание,386,446,60
Сэндвич_batch_2,Расстойка,386,411,25
Формовой_batch_17,Комбинирование,386,407,21
Формовой_batch_4,Формовка,390,401,11
Формовой_batch_1,Выпекание,392,437,45
Булочка для гамбургера большой с кунжутом_batch_4,Формовка,396,407,11
Бородинский_batch_5,Смешивание,398,408,10
Булочка для хотдога штучно_batch_3,Комбинирование,398,419,21
Формовой_batch_4,Расстойка,401,426,25
Сэндвич_batch_12,Выпекание,403,425,22
Багет новый_batch_3,Остывание,407,482,75
Булочка для гамбургера большой с кунжутом_batch_4,Расстойка,407,432,25
Формовой_batch_17,Смешивание,407,419,12
Формовой_batch_9,Комбинирование,407,428,21
Бородинский_batch_5,Формовка,408,419,11
Сэндвич_batch_2,Выпекание,411,433,22
Бородинский_batch_5,Расстойка,419,439,20
Булочка для хотдога штучно_batch_3,Смешивание,419,429,10
Сэндвич_batch_16,Комбинирование,419,440,21
Формовой_batch_17,Формовка,419,430,11
Сэндвич_batch_12,Остывание,425,470,45
Формовой_batch_4,Выпекание,426,471,45
Жайлы_batch_2,Комбинирование,428,447,19
Формовой_batch_9,Смешивание,428,440,12
Булочка для хотдога штучно_batch_3,Формовка,429,440,11
Формовой_batch_17,Расстойка,430,455,25
Булочка для гамбургера большой с кунжутом_batch_4,Выпекание,432,454,22
Сэндвич_batch_2,Остывание,433,478,45
Формовой_batch_1,Остывание,437,527,90
Бородинский_batch_5,Выпекание,439,494,55
Булочка для хотдога штучно_batch_3,Расстойка,440,465,25
Сэндвич_batch_16,Смешивание,440,450,10
Формовой_batch_8,Комбинирование,440,461,21
Формовой_batch_9,Формовка,440,451,11
Жайлы_batch_2,Смешивание,447,457,10
Сэндвич_batch_15,Комбинирование,447,468,21
Сэндвич_batch_16,Формовка,450,461,11
Формовой_batch_9,Расстойка,451,476,25
Булочка для гамбургера большой с кунжутом_batch_4,Остывание,454,499,45
Формовой_batch_17,Выпекание,455,500,45
Жайлы_batch_2,Формовка,457,467,10
Сэндвич_batch_16,Расстойка,461,486,25
Формовой_batch_11,Комбинирование,461,482,21
Формовой_batch_8,Смешивание,461,473,12
Булочка для хотдога штучно_batch_3,Выпекание,465,487,22
Жайлы_batch_2,Расстойка,467,492,25
Сэндвич_batch_15,Смешивание,468,478,10
Сэндвич_batch_29,Комбинирование,468,489,21
Формовой_batch_4,Остывание,471,561,90
Формовой_batch_8,Формовка,473,484,11
Формовой_batch_9,Выпекание,476,521,45
Сэндвич_batch_15,Формовка,478,489,11
Булочка для гамбургера большой с кунжутом_batch_8,Комбинирование,482,503,21
Формовой_batch_11,Смешивание,482,494,12
Формовой_batch_8,Расстойка,484,509,25
Сэндвич_batch_16,Выпекание,486,508,22
Булочка для хотдога штучно_batch_3,Остывание,487,532,45
Сэндвич_batch_15,Расстойка,489,514,25
Сэндвич_batch_29,Смешивание,489,499,10
Сэндвич_batch_6,Комбинирование,489,510,21
Жайлы_batch_2,Выпекание,492,509,17
Бородинский_batch_5,Остывание,494,614,120
Формовой_batch_11,Формовка,494,505,11
Сэндвич_batch_29,Формовка,499,510,11
Формовой_batch_17,Остывание,500,590,90
Булочка для гамбургера большой с кунжутом_batch_8,Смешивание,503,513,10
Формовой_batch_3,Комбинирование,503,524,21
Формовой_batch_11,Расстойка,505,530,25
Сэндвич_batch_16,Остывание,508,553,45
Жайлы_batch_2,Остывание,509,569,60
Формовой_batch_8,Выпекание,509,554,45
Булочка для гамбургера большой с кунжутом_batch_6,Комбинирование,510,531,21
Сэндвич_batch_29,Расстойка,510,535,25
Сэндвич_batch_6,Смешивание,510,520,10
Булочка для гамбургера большой с кунжутом_batch_8,Формовка,513,524,11
Сэндвич_batch_15,Выпекание,514,536,22
Сэндвич_batch_6,Формовка,520,531,11
Формовой_batch_9,Остывание,521,611,90
Бородинский_batch_1,Комбинирование,524,545,21
Булочка для гамбургера большой с кунжутом_batch_8,Расстойка,524,549,25
Формовой_batch_3,Смешивание,524,536,12
Формовой_batch_11,Выпекание,530,575,45
Береке_batch_2,Комбинирование,531,549,18
Булочка для гамбургера большой с кунжутом_batch_6,Смешивание,531,541,10
Сэндвич_batch_6,Расстойка,531,556,25
Сэндвич_batch_29,Выпекание,535,557,22
Сэндвич_batch_15,Остывание,536,581,45
Формовой_batch_3,Формовка,536,547,11
Булочка для гамбургера большой с кунжутом_batch_6,Формовка,541,552,11
Бородинский_batch_1,Смешивание,545,555,10
Сэндвич_batch_11,Комбинирование,545,566,21
Формовой_batch_3,Расстойка,547,572,25
Береке_batch_2,Смешивание,549,559,10
Булочка для гамбургера большой с кунжутом_batch_8,Выпекание,549,571,22
